key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
bab12032,bab12032-2b95-4484-8f2e-e1a2ccd0cc5b,543964,zycht001,zychto01,zych--001ton,12876,,,,,Q16233683,Zych,Tony,Anthony Aaron,,,,1990,8,7,,,,2011,2017,2015,2017,2009,2011,,,,,,,,,,
bab8e489,bab8e489-70b0-4c7e-a8b9-f092776b52a6,645302,roblv001,roblevi01,robles002vic,18363,,,,,Q27919885,Robles,Víctor,Víctor Enrique,,Brito,,1997,5,19,,,,2014,2024,2017,2024,,,,,,,,,,,,
bac29619,bac29619-2621-4ad7-89ff-d67dacfa8b39,460077,buted001,buterdr01,butera001and,3411,,,,,Q3039395,Butera,Drew,Andrew Edward,,,,1983,8,9,,,,2005,2021,2010,2021,2003,2005,,,,,,,,,,
bac783c2,bac783c2-a9d7-482c-860f-12d16319c7ba,516809,lakej001,lakeju01,lake--001jun,4672,,,,,Q6313323,Lake,Junior,Junior Osvaldo,,,,1990,3,27,,,,2007,2024,2013,2016,,,,,,,,,,,,
bac9465f,bac9465f-27b8-4f6d-8e72-f5920d64f671,600869,candj002,candeje01,candel000jei,13621,,,,,Q25348684,Candelario,Jeimer,Jeimer,,,,1993,11,24,,,,2011,2024,2016,2024,,,,,,,,,,,,
bacc83eb,bacc83eb-c56e-49f5-9bda-fb55f10a6329,694037,paled001,palenda01,palenc000dan,27914,,,,,,Palencia,Daniel,Daniel Jesús,,Silva,,2000,2,5,,,,2021,2024,2023,2024,,,,,,,,,,,,
bad156bc,bad156bc-a9c2-4b81-8c84-d44c2f3a6f5d,605323,kubik001,kubitky01,kubitz000kyl,12148,,,,,Q20081445,Kubitza,Kyle,Kyle Andrew,,,,1990,7,15,,,,2011,2018,2015,2015,2009,2011,,,,,,,,,,
baf11da5,baf11da5-253a-4c97-932a-1ed76f9d6cae,457435,cokep001,cokeph01,coke--001phi,5535,63665134,,,,Q1136717,Coke,Phil,Phillip Douglas,,,,1982,7,19,,,,2003,2018,2008,2016,2002,2003,,,,,,,,,,
baf49334,baf49334-5b60-4b07-b6f9-a56a073bb649,669438,englm001,englema01,engler000mas,22288,,,,,,Englert,Mason,Mason Alexander,,,,1999,11,1,,,,2021,2024,2023,2024,,,,,,,,,,,,
bb16b27a,bb16b27a-973d-43b8-8096-d8090f619c57,676724,younj003,youngja02,young-000jar,20404,,,,,,Young,Jared,Jared M.,,,,1995,7,9,,,,2017,2024,2022,2023,2017,2017,,,,,,,,,,
