key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
fc398f5b,fc398f5b-deee-46b6-bc7a-2b175b5274f0,606993,hagej001,hagerja01,hager-000jak,12198,,,,,,Hager,Jake,Jake William,,,,1993,3,4,,,,2011,2024,2021,2022,,,,,,,,,,,,
fc604156,fc604156-b972-49fb-9d5f-09c13338db5e,453343,melam001,melanma01,melanc001mar,4264,,,,,Q3294181,Melancon,Mark,Mark David,,,,1985,3,28,,,,2006,2023,2009,2022,2004,2006,,,,,,,,,,
fc8383d8,fc8383d8-3c24-432d-ad9f-5ee6f9e8065c,446395,browc003,brownco01,brown-002cor,2650,,,,,Q2997256,Brown,Corey,Corey Allen,,,,1985,11,26,,,,2007,2018,2011,2014,2005,2007,,,,,,,,,,
fc8bf38d,fc8bf38d-ffe7-44f4-a47f-a9691e5db826,460576,gomec002,gomezca01,gomez-003car,4881,,,,,Q2747238,Gómez,Carlos,Carlos Argelis,,Pena,,1985,12,4,,,,2004,2019,2007,2019,,,,,,,,,,,,
fc917363,fc917363-074a-4187-ae04-ae1a25f38476,457449,romaj003,romakja01,romak-001jam,5552,73975132,,,,Q16223921,Romak,Jamie,James Robert,,,,1985,9,30,,,,2003,2021,2014,2015,,,,,,,,,,,,
fc941eaa,fc941eaa-b8e7-4244-82e5-0709ee6ec40a,664848,sandd004,sandsdo01,sands-000don,18603,,,,,,Sands,Donny,Donny,,,,1996,5,16,,,,2015,2024,2022,2022,,,,,,,,,,,,
fcad53a8,fcad53a8-50f6-4442-871b-65d984aa54f5,682998,carrc005,carroco02,carrol000cor,25878,,,,,,Carroll,Corbin,Corbin Franklin,,,,2000,8,21,,,,2019,2024,2022,2024,,,,,,,,,,,,
fcbf3d6f,fcbf3d6f-e237-4120-8164-c5e537d8e736,469134,rogee002,rogeres01,rogers001esm,6317,,,,,Q3058090,Rogers,Esmil,Esmil Antonio,,Vasquez,,1985,8,14,,,,2006,2024,2009,2015,,,,,,,,,,,,
fccf4b32,fccf4b32-ab73-4de7-8a07-e9f6881edcc5,656494,gusht001,gushuta01,gushue000tay,16098,,,,,Q70832356,Gushue,Taylor,Taylor Stone,,,,1993,12,19,,,,2014,2022,2021,2021,2012,2014,,,,,,,,,,
fcfe0b93,fcfe0b93-a580-4ddc-82f8-20ea9a0bcf96,457935,dalem002,daleyma01,daley-001mat,7952,,,,,Q3299424,Daley,Matt,Matthew Thomas,,,,1982,6,23,,,,2004,2014,2009,2014,2001,2004,,,,,,,,,,
fd0461d8,fd0461d8-ff21-4049-8907-726492991c99,664202,cyr-t001,cyrty01,cyr---000tyl,18421,,,,,Q113677891,Cyr,Tyler,Tyler O'Neil,,,,1993,5,5,,,,2015,2023,2022,2023,,,,,,,,,,,,
fd05d2d4,fd05d2d4-c1a2-4ab3-be9e-907a9c43483c,400284,utlec001,utleych01,utley-002cha,1679,,,,,Q1152810,Utley,Chase,Chase Cameron,,,,1978,12,17,,,,2000,2018,2003,2018,1998,2000,,,,,,,,,,
fd0e1db0,fd0e1db0-4324-4cd0-ac90-29d4411e7059,476205,wallj002,walljo02,wall--006jos,4436,,,,,Q3186008,Wall,Josh,Joshua Michael,,,,1987,1,21,,,,2005,2016,2012,2014,,,,,,,,,,,,
fd18ef3b,fd18ef3b-53a0-4738-99f9-f43373542d90,547943,ryu-h001,ryuhy01,ryu---000hye,14444,,,,,Q50604,Ryu,Hyun Jin,Hyun Jin,,,,1987,3,25,,,,2006,2024,2013,2023,,,,,,,,,,,,
fd199cdb,fd199cdb-9210-43d2-bbe2-f8a3a0829ef2,455369,penar002,penara02,pena--001ram,8841,03905134,,,,Q1139775,Peña,Ramiro,Ramiro Gauna,,,,1985,7,18,,,,2005,2024,2009,2016,,,,,,,,,,,,
fd1b7e5d,fd1b7e5d-1422-4982-948e-73687de62f01,346874,uribj002,uribeju01,uribe-002jua,454,,,,,Q1710659,Uribe,Juan,Juan C.,,Tena,,1979,3,22,,,,1998,2016,2001,2016,,,,,,,,,,,,
fd1ce1e4,fd1ce1e4-6122-4add-9d9e-593f41db8744,407812,hollm001,hollima01,hollid001mat,1873,,,,,Q1185423,Holliday,Matt,Matthew Thomas,,,,1980,1,15,,,,1998,2018,2004,2018,,,,,,,,,,,,
fd4a3ce6,fd4a3ce6-444d-406f-a606-f816e31a76ec,656448,garrs003,garrest01,garret000sto,19273,,,,,,Garrett,Stone,Gregory Stone,,,,1995,11,22,,,,2014,2024,2022,2024,,,,,,,,,,,,
fd577ee4,fd577ee4-02d1-4b93-9bdb-ae76f9da3fc4,657745,rossb001,rossmbu01,rossma000bub,17179,,,,,,Rossman,Bubby,Charles Irvin,,,,1992,6,29,,,,2014,2024,2022,2022,,,,,,,,,,,,
fd799b07,fd799b07-78db-460b-9e3d-df89e21c1e7d,642231,yacaj001,yacabji01,yacabo000jim,15157,,,,,Q30234281,Yacabonis,Jimmy,James Allin,,,,1992,3,21,,,,2013,2024,2017,2023,2011,2013,,,,,,,,,,
fd9cd488,fd9cd488-dab6-462d-924f-849d56b59c8c,623913,wangw001,wangwe01,wang--002wei,14382,,,,,Q15954609,Wang,Wei-Chung,Wei-Chung,,,,1992,4,25,,,,2013,2024,2014,2019,,,,,,,,,,,,
fda48ce8,fda48ce8-c271-4861-ae9e-7215816a1f42,543357,jankj001,jankojo01,jankow001jor,13313,,,,,Q30055988,Jankowski,Jordan,Jordan Jacob,,,,1989,5,17,,,,2012,2020,2017,2017,2011,2012,,,,,,,,,,
fdb19ad6,fdb19ad6-fedc-495e-b9c9-a2b641e9ad9f,595281,kierk001,kiermke01,kierma001kev,11038,,,,,Q16233297,Kiermaier,Kevin,Kevin James,,,,1990,4,22,,,,2010,2024,2013,2024,,,,,,,,,,,,
fdc7ab96,fdc7ab96-5301-4f55-ad6c-01260dfe53fb,571466,barnt001,barnhtu01,barnha001tuc,10200,,,,,Q16225969,Barnhart,Tucker,Tucker Jackson,,,,1991,1,7,,,,2009,2024,2014,2024,,,,,,,,,,,,
fdd8af79,fdd8af79-112d-4fb8-ad54-4b2e781cd0ec,677551,franw002,francwa01,franco002wan,23667,,,,,Q65030220,Franco,Wander,Wander Samuel,,Aybar,,2001,3,1,,,,2018,2023,2021,2023,,,,,,,,,,,,
fde58414,fde58414-2cc4-49b6-802a-e2d730480091,573185,strad003,straida01,strail001dan,9460,,,,,Q3013224,Straily,Dan,Daniel Steven,,,,1988,12,1,,,,2009,2024,2012,2019,2007,2009,,,,,,,,,,
fe5b3f72,fe5b3f72-6834-447e-b5be-79a589a63580,680977,donob001,donovbr01,donova002bre,24679,,,,,Q111738219,Donovan,Brendan,Brendan Michael,,,,1997,1,16,,,,2018,2024,2022,2024,2016,2018,,,,,,,,,,
fe70c3aa,fe70c3aa-a0de-4646-940e-140f148b8eba,518953,lougd001,loughda01,lough-001dav,7215,,,,,Q3018317,Lough,David,David Dennis,,,,1986,1,20,,,,2007,2017,2012,2016,2005,2007,,,,,,,,,,
fe90fca8,fe90fca8-16cb-410d-a30b-18bc082306e9,643377,jax-g001,jaxgr01,jax---000gri,20253,,,,,Q107178255,Jax,Griffin,James Griffin,,,,1994,11,22,,,,2016,2024,2021,2024,2014,2016,,,,,,,,,,
fea2f131,fea2f131-127c-4809-9546-d0aa65a95c13,443558,cruzn002,cruzne02,cruz--002nel,2434,,,,,Q1133784,Cruz,Nelson,Nelson Ramon,,Martinez,,1980,7,1,,,,2001,2023,2005,2023,,,,,,,,,,,,
fea442d3,fea442d3-1e0f-4558-933f-07bc0971d6dd,329092,choar001,choatra01,choate001ran,813,,,,,Q3029171,Choate,Randy,Randol Doyle,,,,1975,9,5,,,,1997,2016,2000,2015,1995,1997,,,,,,,,,,
fec0fb04,fec0fb04-7f3d-4a90-b401-296190b81989,656629,kopem001,kopecmi01,kopech000mic,17282,,,,,Q17183086,Kopech,Michael,Michael Talbert,,,,1996,4,30,,,,2014,2024,2018,2024,,,,,,,,,,,,
fee581a4,fee581a4-aefc-4327-a3ea-b9ee71094181,518703,furbc001,furbuch01,furbus001cha,1370,,,,,Q261994,Furbush,Charlie,Charles Roderick,,,,1986,4,11,,,,2007,2016,2011,2015,2005,2007,,,,,,,,,,
fef94ec4,fef94ec4-1f4e-4ebc-a1cb-f0329a0e2063,628708,marty001,marteyu01,marte-000yun,14416,,,,,Q111606597,Marte,Yunior,Yunior,,,,1995,2,2,,,,2013,2024,2022,2024,,,,,,,,,,,,
fefff655,fefff655-093b-4f9a-b579-3baeab9da959,642203,widet001,widenta01,widene000tay,19266,,,,,,Widener,Taylor,Taylor Browning,,,,1994,10,24,,,,2016,2024,2020,2022,2014,2016,,,,,,,,,,
ff04bc4f,ff04bc4f-df9b-4b8c-bd3b-c7f838d574c1,572128,shafr001,shaffri01,shaffe002ric,13271,,,,,Q20801605,Shaffer,Richie,Richard Michael,,,,1991,3,15,,,,2012,2019,2015,2016,2010,2012,,,,,,,,,,
ff0508b6,ff0508b6-cdff-4ea9-8084-da1fbd1144f5,450172,volqe001,volqued01,volque001edi,3990,,,,,Q3047610,Vólquez,Edinson,Edinson,,,,1983,7,3,,,,2003,2020,2005,2020,,,,,,,,,,,,
ff1bf792,ff1bf792-6865-4e28-ba66-c0c529d09b14,681526,lavab001,lavasbr01,lavast000bry,24765,,,,,Q111530433,Lavastida,Bryan,Bryan,,,,1998,11,27,,,,2018,2024,2022,2022,,,,,,,,,,,,
ff2e44f7,ff2e44f7-1989-4145-b2eb-f475a85f0e99,663959,iveyt001,iveyty01,ivey--000tyl,20237,,,,,Q106939261,Ivey,Tyler,Tyler Cade,,,,1996,5,12,,,,2017,2022,2021,2021,2016,2016,,,,,,,,,,
ff30631d,ff30631d-252e-4a14-8784-f2a206e3d1fa,650959,diplm001,diplama01,diplan000mar,17583,,,,,Q107936588,Diplán,Marcos,Marcos Antonio,,Guzman,,1996,9,18,,,,2014,2024,2021,2022,,,,,,,,,,,,
ff3ec4a7,ff3ec4a7-1ee2-49fd-b95b-32e6605ea990,594809,eatoa002,eatonad02,eaton-002ada,11205,,,,,Q2823936,Eaton,Adam,Adam Cory,,,,1988,12,6,,,,2010,2021,2012,2021,2008,2010,,,,,,,,,,
ff594270,ff594270-80d4-4cac-8ca7-35e9043ac2d8,543867,turln001,turleni01,turley001nik,5530,13015155,,,,Q13566954,Turley,Nik,Nikolas Carlyle,,,,1989,9,11,,,,2008,2024,2017,2020,,,,,,,,,,,,
ff778cee,ff778cee-159c-4134-8494-ab62f70f6e51,685133,meckw001,mecklwa01,meckle000wad,31490,,,,,,Meckler,Wade,Wade Jameson,,,,2000,4,21,,,,2022,2024,2023,2023,2019,2022,,,,,,,,,,
ff97e680,ff97e680-1612-46a5-b327-d05824e117e1,664747,diaza004,diazal03,diaz--015ale,21132,,,,,Q111962684,Díaz,Alexis,Alexis Omar,,Laboy,,1996,9,28,,,,2015,2024,2022,2024,,,,,,,,,,,,
ff986269,ff986269-6fd3-47f9-b33c-e506d2d2a599,542946,bleij001,bleicje01,bleich001jer,9069,,,,,Q17232811,Bleich,Jeremy,Jeremy Michael,,,,1987,6,18,,,,2008,2019,2018,2018,,,,,,,,,,,,
ff9ff465,ff9ff465-a623-465a-a6bf-14c9345a5069,453385,richc002,richacl01,richar001cla,3551,,,,,Q2978735,Richard,Clayton,Clayton Colby,,,,1983,9,12,,,,2005,2019,2008,2019,2005,2005,,,,,,,,,,
ffa6d9cc,ffa6d9cc-c82f-4ced-a4b1-f50a1fd3bd43,115629,hawkl001,hawkila01,hawkin001lat,729,,,,,Q3206278,Hawkins,LaTroy,LaTroy,,,,1972,12,21,,,,1991,2015,1995,2015,,,,,,,,,,,,
ffb78a56,ffb78a56-2c74-4391-9f8c-20c35d82557b,519168,ranaa001,ranauan01,ranaud001ant,11424,,,,,Q4773334,Ranaudo,Anthony,Anthony Ronald,,,,1989,9,9,,,,2011,2017,2014,2016,,,,,,,,,,,,
ffcd89b2,ffcd89b2-f0f6-40d9-ade7-81a86071ff82,622259,wingt001,wingetr01,wingen000ant,17793,,,,,Q56043256,Wingenter,Trey,Anthony James,,,,1994,4,15,,,,2015,2024,2018,2024,2013,2015,,,,,,,,,,
