key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
8a21b2ba,8a21b2ba-f96a-4c97-b4df-fb9463f09425,571539,caram001,carasma01,carasi001mat,13276,13515136,,,,Q6788438,Carasiti,Matt,Matthew Joseph,,,,1991,7,23,,,,2012,2024,2016,2024,2010,2012,,,,,,,,,,
8a6afdc7,8a6afdc7-3074-4c0f-bece-23b1ab375660,642232,yarbr001,yarbrry01,yarbro000rya,16502,,,,,Q50818808,Yarbrough,Ryan,Ryan Christian,,,,1991,12,31,,,,2014,2024,2018,2024,2013,2014,,,,,,,,,,
8a829ca6,8a829ca6-6cdc-462b-805a-5c8fbf801088,685493,yamas001,yamagsh01,yamagu001shu,27460,51855112,,,,Q5366727,Yamaguchi,Shun,Shun,,,,1987,7,11,,,,2006,2022,2020,2020,,,,,,,,,,,,
8a8f1711,8a8f1711-cf94-4a5b-9994-2cbd08421423,672356,ariag002,ariasga01,arias-002gab,22563,,,,,Q111441023,Arias,Gabriel,Gabriel Alejandro,,Gomez,,2000,2,27,,,,2017,2024,2022,2024,,,,,,,,,,,,
8a997df1,8a997df1-7a93-43b1-9762-169c96293aac,641786,lewik001,lewisky01,lewis-000kyl,19508,,,,,Q6451269,Lewis,Kyle,Kyle Alexander,,,,1995,7,13,,,,2016,2023,2019,2023,2014,2016,,,,,,,,,,
8aa73287,8aa73287-35a6-4e24-8f3e-482f303094d3,457788,schaj002,schafjo02,schafe001jor,9883,,,,,Q1037339,Schafer,Jordan,Jordan James,,,,1986,9,4,,,,2005,2018,2009,2015,,,,,,,,,,,,
8aa8fe68,8aa8fe68-8811-44ec-9b48-ce05301510b2,519151,presr001,pressry01,pressl002rya,7005,,,,,Q12714887,Pressly,Ryan,Thomas Ryan,,,,1988,12,15,,,,2008,2024,2013,2024,,,,,,,,,,,,
8ab05d8d,8ab05d8d-5c23-4284-819c-6fa869aefee0,621368,heart001,hearnta01,hearn-000tay,18325,73975159,,,,Q64980616,Hearn,Taylor,Taylor Lynn,,,,1994,8,30,,,,2015,2024,2019,2023,,,,,,,,,,,,
8abe043b,8abe043b-266d-4192-b11d-094e40ae547a,542255,incie001,inciaen01,inciar001end,4922,,,,,Q16233241,Inciarte,Ender,Ender David,,Montiel,,1990,10,29,,,,2008,2022,2014,2022,,,,,,,,,,,,
8abea27c,8abea27c-0781-4e9c-9022-6197a60c1338,502260,pestv001,pestavi01,pestan001vin,4782,,,,,Q2370149,Pestano,Vinnie,Vincent William,,,,1985,2,20,,,,2007,2018,2010,2015,2004,2006,,,,,,,,,,
8acacbbd,8acacbbd-4656-433b-8cc9-d494ae868877,656641,latzj001,latzja01,latz--000jak,21306,,,,,Q108286910,Latz,Jacob,Jacob Eugene,,,,1996,4,8,,,,2017,2024,2021,2024,2016,2016,,,,,,,,,,
8ad06f47,8ad06f47-8102-4c84-b279-15034cf4c140,628318,makik001,makitka01,makita000kaz,19757,41445133,,,,Q5251358,Makita,Kazuhisa,Kazuhisa,,,,1984,11,10,,,,2011,2022,2018,2018,,,,,,,,,,,,
8adcc53a,8adcc53a-088e-465b-ad81-cb2f18d7f7b9,475857,cookr001,cookry01,cook--001rya,8855,23125138,,,,Q3277329,Cook,Ryan,Ryan William,,,,1987,6,30,,,,2008,2019,2011,2018,2006,2008,,,,,,,,,,
8b081ee2,8b081ee2-f332-41b1-b569-182b57831791,656820,padin001,padilni01,padill002nic,21327,,,,,Q113631847,Padilla,Nicholas,Nicholas Gilbert,,Mosquera,,1996,12,24,,,,2016,2024,2022,2023,,,,,,,,,,,,
8b0ef2c7,8b0ef2c7-2f8a-43f3-a3ca-a17a86f1eeff,641313,andet001,anderti01,anders003tim,15172,,,,,Q16150286,Anderson,Tim,Timothy Devon,,,,1993,6,23,,,,2013,2024,2016,2024,,,,,,,,,,,,
8b1eab5f,8b1eab5f-fca9-495d-9f0c-ca0ee856a242,691094,wynnr001,wynnera01,wynne-000ran,25804,,,,,,Wynne,Randy,Randall Garrett,,,,1993,3,9,,,,2016,2024,2023,2023,,,,,,,,,,,,
8b2850a1,8b2850a1-2a59-4a6b-9e82-e7e96e3da151,682175,jacqj001,jacqujo01,jacque002joe,25178,,,,,,Jacques,Joe,Joseph,,,,1995,3,11,,,,2018,2024,2023,2024,2014,2018,,,,,,,,,,
8b2cf761,8b2cf761-a14a-4ff0-945c-492aeefd8580,624424,confm001,confomi01,confor001mic,16376,,,,,Q16235295,Conforto,Michael,Michael Thomas,,,,1993,3,1,,,,2014,2024,2015,2024,2012,2014,,,,,,,,,,
8b308377,8b308377-5423-44a5-bb1d-a5101816e6a0,453214,wrigs001,wrighst01,wright004ste,8185,,,,,Q7615401,Wright,Steven,Steven Richard,,,,1984,8,30,,,,2007,2021,2013,2019,2004,2006,,,,,,,,,,
8b3e7472,8b3e7472-02d0-43ca-b8f4-7c1aac5fd74d,457803,brucj001,bruceja01,bruce-001jay,9892,,,,,Q3163218,Bruce,Jay,Jay Allen,,,,1987,4,3,,,,2005,2021,2008,2021,,,,,,,,,,,,
8b4db8f5,8b4db8f5-6e0b-4c2a-8145-8272b459c36e,460075,braur002,braunry02,braun-001rya,3410,,,,,Q1207567,Braun,Ryan,Ryan Joseph,,,,1983,11,17,,,,2005,2020,2007,2020,2003,2005,,,,,,,,,,
8b67bdca,8b67bdca-4207-4780-9f65-35ec86c8e656,671732,butll001,butlela01,butler000law,22542,,,,,Q116204853,Butler,Lawrence,Lawrence Evan,,,,2000,7,10,,,,2018,2024,2023,2024,,,,,,,,,,,,
8b729ea5,8b729ea5-436d-42c0-80e3-33b1db4f0738,657770,stoue001,stouter01,stout-000eri,16873,,,,,Q50824672,Stout,Eric,Eric Joseph,,,,1993,3,27,,,,2014,2024,2018,2022,,,,,,,,,,,,
8b7c404b,8b7c404b-9cf4-456e-9368-1aea1292141e,425877,moliy001,molinya01,molina001yad,7007,,,,,Q2623942,Molina,Yadier,Yadier Benjamin,,,,1982,7,13,,,,2001,2022,2004,2022,,,2023,2023,,,,,,,,
8bb46e07,8bb46e07-c3eb-4050-bc54-b5515246c985,407833,buckj001,buckjo01,buck--001joh,2041,,,,,Q3181146,Buck,John,Johnathan Richard,,,,1980,7,7,,,,1998,2014,2004,2014,,,,,,,,,,,,
8bdd1450,8bdd1450-14cc-4e1c-9b8f-39a9524fdd4b,650559,delab001,delacbr01,delacr000bry,19600,,,,,Q107690050,De La Cruz,Bryan,Bryan Starling,,Quezada,,1996,12,16,,,,2014,2024,2021,2024,,,,,,,,,,,,
8be06eeb,8be06eeb-20cf-4d1f-9d78-8292a41101a1,693312,nicok001,nicolky01,nicola000kyl,27775,,,,,,Nicolas,Kyle,Kyle Todd,,,,1999,2,22,,,,2021,2024,2023,2024,2018,2020,,,,,,,,,,
8be947cf,8be947cf-9c87-4dfd-bcdd-b9c74ebb5a9a,624415,biggc002,biggica01,biggio001cav,19252,,,,,Q53870504,Biggio,Cavan,Cavan Thomas,,,,1995,4,11,,,,2016,2024,2019,2024,2014,2016,,,,,,,,,,
