key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
a1f9b20b,a1f9b20b-8fb6-490d-9a4e-b3b79250b5ea,660162,moncy001,moncayo01,moncad000joh,17232,,,,,Q17306297,Moncada,Yoán,Yoán Manuel,,Olivera,,1995,5,27,,,,2012,2024,2016,2024,,,,,,,,,,,,
a1f9ef30,a1f9ef30-5e51-40a3-8e74-b896eb004c1d,677865,bruij001,bruihju01,bruihl000jus,23779,,,,,Q108008514,Bruihl,Justin,Justin,,,,1997,6,26,,,,2018,2024,2021,2024,2016,2016,,,,,,,,,,
a216d402,a216d402-5e5b-4869-aa25-305d31782641,595144,brugj001,brugmja01,brugma002jay,14936,,,,,Q24452230,Brugman,Jaycob,Jaycob Hull,,,,1992,1,18,,,,2013,2021,2017,2017,2011,2013,,,,,,,,,,
a22a9ae0,a22a9ae0-2330-4401-a8ee-0a7c3ca2cf59,502166,millb001,millsbr02,mills-001bra,4420,23325137,,,,Q2923420,Mills,Brad,Bradley Aaron,,,,1985,3,5,,,,2007,2016,2009,2015,2004,2007,,,,,,,,,,
a237a1a6,a237a1a6-4dca-48b4-a1d5-82c848e13ec4,656008,zabaa001,zabalan01,zabala000ane,20802,93795159,,,,Q112581655,Zabala,Aneurys,Aneurys,,Perez,,1996,12,21,,,,2014,2024,2022,2022,,,,,,,,,,,,
a23aa6b3,a23aa6b3-226c-4710-9273-ebccf63fed99,136600,chenb001,chenbr01,chen--001bru,769,,,,,Q863396,Chen,Bruce,Bruce Kastulo,,,,1977,6,19,,,,1994,2015,1998,2015,,,,,,,,,,,,
a260dfaa,a260dfaa-1c47-458f-a522-af309d9a040a,691718,crowp001,crowape01,crow-a000pet,27769,,,,,,Crow-Armstrong,Pete,Pete Henry,,,,2002,3,25,,,,2021,2024,2023,2024,,,,,,,,,,,,
a26113fd,a26113fd-bc30-44c4-bd58-f0aac34ea9dc,407781,byrdm001,byrdma01,byrd--001mar,950,,,,,Q3294460,Byrd,Marlon,Marlon Jerrard,,,,1977,8,30,,,,1999,2016,2002,2016,1996,1999,,,,,,,,,,
a296034e,a296034e-297e-47a8-9282-73474269ec48,592533,martc008,martico01,martin003cod,12182,,,,,Q5140448,Martin,Cody,Cody Matthew,,,,1989,9,4,,,,2011,2018,2015,2017,2008,2011,,,,,,,,,,
a2b25c8d,a2b25c8d-4cc7-48ce-b0c8-812af8e842e6,678226,hernd005,hernada03,hernan001day,20271,,,,,,Hernández,Daysbel,Daysbel,,Hernández,,1996,9,15,,,,2014,2024,2023,2024,,,,,,,,,,,,
a2ccb506,a2ccb506-1f6b-40ce-86b5-d956f9f3be7c,458678,broam001,broadmi01,broadw001mic,9894,13215132,,,,Q20089436,Broadway,Mike,Michael Allen,,,,1987,3,30,,,,2005,2021,2015,2016,,,,,,,,,,,,
a2dfca1a,a2dfca1a-53ff-4437-8505-ff8dbc61ea04,462945,jimec002,jimence01,jimene002ces,3762,,,,,Q3010462,Jiménez,César,César Enrique,,Zurita,,1984,11,12,,,,2002,2021,2006,2015,,,,,,,,,,,,
a2ecc898,a2ecc898-9a84-4e9e-b6dd-6459cdd65877,606424,garcj006,garcija04,garcia000jar,18282,,,,,Q23872151,García,Jarlín,Jarlín Emmanuel,,,,1993,1,18,,,,2011,2024,2017,2022,,,,,,,,,,,,
a30d2987,a30d2987-3d04-4da7-82e7-dca1d2cb307e,669062,mille002,milleer01,miller007eri,26252,,,,,,Miller,Erik,Erik Christopher,,,,1998,2,13,,,,2019,2024,2024,2024,2017,2019,,,,,,,,,,
a35a0f32,a35a0f32-170f-4450-b900-f491c97594f8,488726,branm003,brantmi02,brantl001mic,4106,,,,,Q952565,Brantley,Michael,Michael Charles,Jr.,,,1987,5,15,,,,2005,2023,2009,2023,,,,,,,,,,,,
a373c521,a373c521-fd02-44f9-a0af-7fc66f6d3ba8,664856,adamc002,adamsch01,adams-008cha,18135,,,,,Q29913205,Adams,Chance,Chance,,,,1994,8,10,,,,2015,2024,2018,2020,2015,2015,,,,,,,,,,
a37855fb,a37855fb-0dca-4697-b376-76f770a9d3b9,605447,romaj004,romanjo03,romano000jor,16122,,,,,Q28911799,Romano,Jordan,Jordan Robert,,,,1993,4,21,,,,2014,2024,2019,2024,2014,2014,,,,,,,,,,
a3830611,a3830611-7fa7-4e56-93fb-9619b267f353,657649,koenj001,koenija01,koenig000jar,27517,,,,,Q112303863,Koenig,Jared,Jared Tyler,,,,1994,1,24,,,,2017,2024,2022,2024,2015,2016,,,,,,,,,,
a3a58791,a3a58791-778a-44b6-baf1-6e595d4e27a1,596142,sancg002,sanchga02,sanche001gar,11442,,,,,Q5526029,Sánchez,Gary,Gary,,Herrera,,1992,12,2,,,,2010,2024,2015,2024,,,,,,,,,,,,
a3bf12b2,a3bf12b2-b51d-41d6-9b1c-51a81c5c663a,434678,davik002,davieky01,davies001hir,3642,93595132,,,,Q3200914,Davies,Kyle,Hiram Kyle,,,,1983,9,9,,,,2001,2019,2005,2015,,,,,,,,,,,,
a3c90db3,a3c90db3-4d41-4fe5-b4ce-97f148b3d48b,623211,brazh001,brazohu01,brazob000hua,6107,,,,,Q113256965,Brazobán,Huascar,Huascar Leandro,,De La Cruz,,1989,10,15,,,,2012,2024,2022,2024,,,,,,,,,,,,
a3dbb4f4,a3dbb4f4-92ff-4ec8-bd3b-7a23ed53edfe,688363,paulg001,paulegr01,pauley000gra,31363,,,,,,Pauley,Graham,Graham Austin,,,,2000,9,24,,,,2022,2024,2024,2024,2021,2022,,,,,,,,,,
a3f839ea,a3f839ea-6d80-4734-924b-197ac263e6b1,501381,pinem001,pinedmi01,pineda001mic,5372,,,,,Q1139279,Pineda,Michael,Michael Francisco,,Paulino,,1989,1,18,,,,2006,2022,2011,2022,,,,,,,,,,,,
a40020e2,a40020e2-8d5a-456a-aaa9-24ccdfdd2d42,543376,josec002,josepca01,joseph001cal,7087,,,,,Q5019260,Joseph,Caleb,Caleb Martin,,,,1986,6,18,,,,2008,2020,2014,2020,,,,,,,,,,,,
a41cde76,a41cde76-4335-4334-bab3-81abcdf6e39f,665733,santa004,santoan02,santos002ant,20383,,,,,Q99292286,Santos,Antonio,Antonio Nathanahel,,Paulino,,1996,10,6,,,,2015,2024,2020,2021,,,,,,,,,,,,
a42f41ba,a42f41ba-17f4-4cfb-b2e2-c8dea724ae2a,543135,eovan001,eovalna01,eovald001nat,9132,,,,,Q133391,Eovaldi,Nathan,Nathan Edward,,,,1990,2,13,,,,2008,2024,2011,2024,,,,,,,,,,,,
a4467e48,a4467e48-c00d-45e9-bd09-92ac009d913d,500871,escoe001,escobed01,escoba001edu,6153,,,,,Q3048331,Escobar,Eduardo,Eduardo Jose,,,,1989,1,5,,,,2006,2024,2011,2023,,,,,,,,,,,,
a456f850,a456f850-cff1-4151-b6b1-bbd516cd3095,669424,lambj003,lambeji01,lamber000jim,19541,,,,,Q97766789,Lambert,Jimmy,James Michael,,,,1994,11,18,,,,2016,2024,2020,2023,2014,2016,,,,,,,,,,
a466172f,a466172f-2578-49cd-b899-fbe09123924e,666159,mannm001,mannima02,mannin002mat,20369,,,,,Q24691023,Manning,Matt,Matthew George,,,,1998,1,28,,,,2016,2024,2021,2024,,,,,,,,,,,,
a46b9189,a46b9189-c2b3-4215-959e-3b5da0fdef09,457429,logab001,loganbo02,logan-001boo,5525,,,,,Q893063,Logan,Boone,Boone,,,,1984,8,13,,,,2003,2018,2006,2018,2003,2003,,,,,,,,,,
a4744da4,a4744da4-cc2b-4fd1-b0a7-0dee73d40cef,150289,penac001,penaca01,pena--002car,934,,,,,Q1043157,Peña,Carlos,Carlos Felipe,,,,1978,5,17,,,,1998,2014,2001,2014,1996,1998,,,,,,,,,,
a49dd9a7,a49dd9a7-c556-4943-9517-341a262ab40e,665947,aposs001,apostsh01,aposte000she,21794,53255157,,,,Q99315606,Apostel,Sherten,Sherten Wimbert Ramiro,,Rollins,,1999,3,11,,,,2016,2023,2020,2020,,,,,,,,,,,,
a4a40acd,a4a40acd-2404-4da7-9cf7-bff1c6a02a3c,670770,friet001,friedtj01,friedl000tj-,19522,,,,,Q26405818,Friedl,TJ,Terry Lee,,,,1995,8,14,,,,2016,2024,2021,2024,2014,2016,,,,,,,,,,
a4b141c2,a4b141c2-9a25-4ff5-85ce-45f878581f8c,605894,gonzs001,gonzase01,gonzal000sev,14697,,,,,Q19842086,González,Severino,Severino Yunier,,Cruz,,1992,9,28,,,,2011,2024,2015,2016,,,,,,,,,,,,
a4bc907b,a4bc907b-7e48-479e-aeb7-7a7ccadc5532,424325,rossd001,rossda01,ross--003dav,1551,,,,,Q3018729,Ross,David,David Wade,,,,1977,3,19,,,,1998,2016,2002,2016,1996,1998,2020,2023,2020,2023,,,,,,
a4dc40fa,a4dc40fa-798a-48e4-b678-f84cb32bcaa6,641816,mahlt001,mahlety01,mahle-000tyl,16358,,,,,Q38143208,Mahle,Tyler,Tyler Fermin,,,,1994,9,29,,,,2013,2024,2017,2024,,,,,,,,,,,,
a4e46569,a4e46569-4957-4258-a611-d2eb6e736e1c,670128,kohlt001,kohlwta01,kohlwe000tay,19212,,,,,,Kohlwey,Taylor,Taylor,,,,1994,7,20,,,,2016,2024,2023,2023,2013,2016,,,,,,,,,,
a4e8f44e,a4e8f44e-3d16-4ff2-a900-2df10b80e794,663728,ralec001,raleica01,raleig000cal,21534,,,,,,Raleigh,Cal,Caleb John,,,,1996,11,26,,,,2018,2024,2021,2024,2016,2018,,,,,,,,,,
a4ef8b50,a4ef8b50-90f3-4a79-a70e-6bf73ec44429,643329,goldb001,goldbbr01,goldbe000bra,14776,,,,,Q27106987,Goldberg,Brad,Bradley Andrew,,,,1990,2,21,,,,2013,2018,2017,2017,2013,2013,,,,,,,,,,
